school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Oregon NCAA,.846,20.80,68.8,114.2,.347,.388,.582,52.9,56.3,9.4,17.2,.554,14.7,32.2,.247
Oregon State,.156,-4.59,67.0,93.8,.337,.348,.517,47.9,52.7,8.2,10.4,.488,20.1,27.2,.223
Pacific,.333,-4.57,68.0,97.9,.346,.289,.489,51.4,50.5,6.2,6.0,.452,14.6,30.2,.234
Penn State,.455,7.90,71.5,98.5,.329,.341,.515,47.6,54.4,9.3,14.0,.473,15.8,26.6,.245
Pennsylvania,.464,-0.65,67.4,101.8,.260,.430,.535,49.3,56.5,9.6,10.6,.516,16.6,27.5,.171
Pepperdine,.290,-10.00,69.8,98.9,.300,.266,.517,47.8,52.0,7.3,7.1,.495,15.8,26.2,.192
Pittsburgh,.485,9.25,67.2,106.8,.394,.399,.555,50.1,58.6,5.6,8.7,.514,15.5,28.1,.289
Portland,.333,-5.81,67.5,98.3,.365,.320,.526,47.6,42.9,7.2,9.7,.482,16.8,25.0,.270
Portland State,.484,-7.06,74.6,110.8,.373,.350,.564,47.6,51.2,12.9,7.2,.541,13.8,27.5,.246
Prairie View,.394,-14.54,68.9,99.4,.358,.369,.529,44.9,51.3,11.9,10.6,.493,16.8,25.1,.252
Presbyterian,.167,-23.63,66.1,92.2,.289,.323,.499,48.2,54.6,7.2,7.7,.468,19.7,29.1,.198
Princeton NCAA,.767,6.57,65.2,109.5,.242,.460,.562,50.0,55.2,10.2,9.5,.537,13.5,24.4,.179
Providence NCAA,.606,11.24,67.6,103.6,.381,.359,.547,49.1,58.6,9.7,8.1,.514,16.3,26.4,.263
Purdue NCAA,.771,20.13,70.0,112.6,.333,.383,.589,54.9,65.3,7.3,6.1,.557,16.1,30.7,.252
Purdue Fort Wayne,.606,0.38,75.1,114.0,.264,.412,.599,53.3,54.6,10.1,11.0,.579,15.8,29.1,.191
Quinnipiac,.323,-9.86,74.8,101.6,.330,.349,.512,50.9,52.7,7.6,8.5,.479,16.2,34.1,.226
Radford,.438,-11.34,65.7,98.0,.294,.397,.509,53.5,52.8,7.2,9.1,.482,18.6,34.3,.196
Rhode Island NCAA,.714,12.88,67.4,108.8,.392,.323,.538,51.8,51.0,9.6,15.7,.507,14.0,32.8,.262
Rice,.657,0.51,74.4,108.4,.419,.410,.581,52.3,51.2,8.4,8.9,.542,17.6,28.8,.310
Richmond,.629,5.45,69.7,105.6,.316,.398,.566,45.7,63.1,9.4,5.2,.539,14.8,20.7,.225
Rider,.545,-5.34,74.0,101.8,.370,.265,.522,52.8,51.4,8.9,9.3,.490,16.7,33.1,.248
Robert Morris,.424,-8.56,69.9,91.7,.413,.316,.489,48.1,47.8,11.3,6.5,.451,18.6,29.4,.267
Rutgers,.455,3.69,67.3,97.0,.321,.255,.477,53.2,44.5,9.7,13.0,.450,16.2,37.4,.200
Sacramento State,.419,-10.69,67.6,103.6,.374,.288,.532,50.3,50.5,6.8,11.1,.505,14.8,28.2,.243
Sacred Heart,.406,-10.95,71.9,99.1,.350,.317,.530,51.7,55.2,9.2,7.1,.495,19.0,30.9,.245
Saint Francis (PA),.500,-8.13,71.2,105.4,.296,.351,.559,50.0,50.1,9.2,10.4,.535,17.6,29.7,.205
Saint Joseph's,.355,0.14,69.7,99.0,.401,.297,.501,50.5,46.6,6.9,10.7,.466,14.7,29.8,.261
Saint Louis,.364,-6.09,65.5,93.1,.344,.388,.502,48.1,60.4,7.5,8.5,.470,17.9,24.2,.229
Saint Mary's (CA) NCAA,.853,16.75,61.3,117.6,.278,.414,.602,57.2,63.1,6.9,8.5,.578,15.2,33.0,.207
Saint Peter's,.639,1.60,63.5,103.2,.331,.399,.543,50.1,53.3,10.9,9.6,.512,15.4,25.4,.232
Sam Houston,.618,-7.55,72.8,101.6,.367,.327,.523,52.2,56.5,9.6,8.0,.489,16.2,31.5,.252
Samford,.556,-1.87,69.9,108.8,.426,.347,.578,50.4,60.8,8.5,6.6,.537,16.7,28.7,.316
San Diego,.419,-5.78,64.8,98.8,.369,.453,.527,49.3,56.5,5.9,4.9,.486,16.5,24.1,.266
San Diego State,.576,6.88,67.0,101.9,.353,.392,.515,50.9,46.0,10.2,14.0,.478,15.0,30.0,.247
San Francisco,.606,3.80,69.4,103.2,.266,.442,.542,50.5,49.3,9.6,7.3,.526,16.0,27.1,.169
San Jose State,.467,-2.84,71.8,101.4,.367,.328,.534,49.7,54.0,8.8,10.9,.498,15.5,26.5,.258
Santa Clara,.515,2.69,63.8,103.1,.253,.466,.551,46.8,59.6,8.0,5.7,.525,14.6,19.1,.185
Savannah State,.448,-16.04,83.3,102.4,.325,.582,.530,45.3,60.1,9.3,7.9,.507,15.5,27.3,.210
Seattle,.433,-8.36,70.1,97.4,.348,.459,.545,47.1,66.8,9.3,6.1,.512,18.5,21.9,.246
Seton Hall NCAA,.636,12.10,69.0,104.9,.376,.307,.526,54.7,46.4,9.9,6.6,.499,16.4,35.7,.242
Siena,.500,-2.00,70.7,105.6,.400,.286,.539,53.1,51.2,8.2,10.3,.499,16.7,35.5,.284
South Alabama,.438,-6.57,70.7,99.5,.390,.378,.519,47.7,51.5,10.4,10.7,.487,16.0,27.9,.256
South Carolina NCAA,.703,17.52,69.9,102.9,.398,.334,.518,50.8,50.6,11.0,11.1,.477,15.5,33.5,.278
South Carolina State,.355,-18.37,69.8,99.3,.305,.313,.512,45.6,47.7,7.1,5.3,.481,15.3,28.2,.211
South Carolina Upstate,.515,-7.64,71.1,108.5,.312,.402,.549,51.4,54.3,7.5,7.9,.528,15.2,32.1,.205
South Dakota,.647,-0.42,73.0,105.9,.417,.321,.539,50.7,45.8,9.3,8.8,.499,14.1,28.2,.294
South Dakota State NCAA,.514,-2.30,69.2,109.6,.404,.456,.581,50.7,52.1,7.4,7.2,.537,16.4,27.4,.311
South Florida,.233,-7.28,69.2,93.3,.306,.299,.504,48.5,51.0,8.8,11.3,.477,20.2,30.5,.201
Southeast Missouri State,.455,-5.89,70.1,105.6,.350,.377,.556,46.8,53.3,10.6,5.9,.518,15.6,25.3,.260
Southeastern Louisiana,.500,-7.36,69.6,101.9,.381,.335,.542,52.8,57.2,9.8,9.2,.510,19.7,35.1,.260
Southern,.455,-14.48,69.9,101.9,.417,.270,.522,50.8,46.5,7.9,9.1,.480,16.7,34.1,.290
Southern California NCAA,.722,11.48,70.1,111.2,.368,.366,.560,50.3,56.4,9.9,13.3,.522,13.7,30.9,.273
Southern Illinois,.515,1.09,66.4,101.6,.361,.297,.517,48.9,46.4,10.1,11.2,.480,15.4,29.8,.251
SIU Edwardsville,.200,-12.25,70.9,95.3,.463,.288,.497,50.5,44.4,6.6,7.4,.450,17.5,31.3,.313
Southern Methodist NCAA,.857,18.71,63.7,116.6,.360,.365,.574,56.3,61.9,9.0,11.1,.547,14.3,37.1,.251
Southern Mississippi,.290,-13.40,67.6,91.7,.304,.379,.493,48.2,54.5,6.8,6.4,.457,17.0,23.0,.215
Southern Utah,.182,-15.58,74.1,103.5,.430,.407,.530,49.7,46.7,7.5,9.2,.479,15.8,29.7,.318
St. Bonaventure,.625,5.95,70.6,108.1,.424,.310,.549,51.2,51.3,10.1,12.4,.497,15.2,33.0,.326
St. Francis (NY),.129,-19.24,68.7,89.4,.329,.423,.444,45.5,44.2,9.7,7.3,.406,14.9,29.0,.214
St. John's (NY),.424,6.45,73.9,103.9,.362,.382,.541,46.9,51.5,9.2,15.2,.503,15.6,27.4,.262
Stanford,.452,6.39,69.4,100.1,.386,.280,.521,50.9,54.5,9.8,7.8,.485,16.1,29.6,.263
Stephen F. Austin,.545,-7.01,69.3,99.4,.419,.345,.544,53.1,52.2,9.7,8.9,.501,21.6,34.8,.302
Stetson,.344,-14.21,74.9,102.6,.331,.384,.532,44.9,49.2,6.4,5.2,.506,13.5,21.8,.218
Stony Brook,.563,-4.71,66.9,103.4,.329,.407,.510,48.9,51.5,8.1,9.4,.471,13.0,29.5,.237
Syracuse,.559,13.70,67.9,111.6,.351,.406,.570,49.3,59.5,11.8,13.8,.535,15.5,31.6,.259
TCU,.615,15.64,68.3,108.8,.323,.346,.553,52.7,62.1,9.6,11.9,.527,16.1,34.3,.222
Temple,.500,4.84,67.9,103.2,.264,.421,.526,47.5,57.4,9.5,10.5,.497,14.5,27.5,.191
Tennessee,.500,11.28,71.5,103.7,.424,.304,.521,50.5,54.9,7.6,12.0,.472,14.9,31.9,.309
Tennessee State,.567,-1.57,68.7,101.8,.410,.299,.532,53.3,45.6,9.6,11.9,.493,18.4,34.6,.283
Tennessee Tech,.375,-7.60,70.1,101.7,.384,.399,.527,49.6,55.4,9.3,10.5,.487,16.5,30.1,.272
Tennessee-Martin,.629,-4.70,69.8,109.0,.333,.393,.563,53.2,57.5,9.2,10.4,.537,18.1,37.6,.229
Texas,.333,10.99,68.5,97.9,.345,.335,.515,48.9,46.4,8.4,11.8,.488,17.1,28.4,.224
Texas A&M,.516,10.36,66.8,105.1,.333,.327,.536,53.7,60.8,9.0,15.4,.512,17.8,37.5,.216
Texas A&M-Corpus Christi,.667,-2.97,70.5,105.8,.382,.284,.555,49.5,49.9,13.1,12.2,.517,16.5,29.8,.276
Texas Southern NCAA,.657,-6.41,69.7,105.5,.442,.345,.531,48.4,47.5,10.2,7.3,.480,14.3,31.6,.325
Texas State,.611,-2.23,64.4,102.7,.360,.340,.532,50.3,60.8,10.1,13.2,.504,15.7,28.9,.238
Texas Tech,.563,14.11,65.9,109.6,.356,.325,.565,52.3,51.1,7.9,10.1,.530,14.6,30.1,.261
Texas-Rio Grande Valley,.313,-11.44,76.6,100.3,.334,.400,.527,48.1,55.7,9.8,6.7,.491,17.6,29.7,.240
The Citadel,.364,-12.86,82.6,107.5,.340,.494,.541,45.9,57.2,11.1,5.9,.500,14.7,30.1,.258
Toledo,.500,1.16,69.2,109.7,.384,.368,.575,52.8,58.4,5.5,6.2,.547,16.1,29.1,.267
Towson,.606,1.84,68.8,106.6,.457,.263,.529,55.6,40.9,9.8,11.1,.488,15.6,37.3,.312
Troy NCAA,.595,-0.47,70.1,111.0,.393,.403,.565,51.8,49.3,8.5,9.8,.528,15.3,31.6,.285
Tulane,.194,-3.98,71.1,97.7,.343,.368,.505,47.3,53.0,8.6,10.2,.464,16.3,29.3,.246
Tulsa,.469,2.45,67.8,99.1,.428,.408,.536,51.1,51.6,6.7,7.3,.489,19.0,29.4,.312
UAB,.515,-1.17,67.8,105.2,.373,.322,.556,52.4,60.2,7.0,13.2,.518,17.3,30.2,.274
UC Davis NCAA,.639,-5.21,70.2,98.9,.412,.316,.526,50.8,52.8,7.9,9.0,.490,17.6,28.9,.278
UC Irvine,.583,0.18,67.1,103.3,.296,.356,.534,54.5,50.3,7.2,11.4,.508,17.0,32.4,.203
UC Riverside,.276,-11.39,69.7,93.4,.296,.331,.497,48.9,49.1,9.8,8.8,.464,16.9,25.7,.206
UC Santa Barbara,.214,-13.49,66.2,91.3,.290,.322,.453,49.5,54.3,7.9,6.8,.423,15.4,31.5,.184
UCF,.667,9.58,66.2,101.0,.399,.394,.535,55.6,48.5,6.0,11.1,.504,18.9,32.6,.264
UCLA NCAA,.861,20.67,74.2,121.0,.268,.376,.618,52.4,63.7,7.9,12.5,.598,13.4,28.9,.198
UNC Asheville,.697,0.84,69.5,108.9,.357,.351,.570,49.0,56.4,13.1,5.8,.545,14.7,25.0,.243
UNC Greensboro,.714,-0.10,68.4,109.8,.295,.395,.564,52.6,55.4,10.2,10.9,.539,16.9,34.8,.209
UNC Wilmington NCAA,.829,8.06,71.5,118.1,.317,.411,.578,51.6,52.7,9.3,8.2,.555,12.4,32.8,.219
UT Arlington,.750,5.92,71.3,109.8,.345,.424,.558,52.1,56.7,10.4,7.1,.532,15.8,33.0,.235
Utah,.625,12.45,70.1,111.0,.335,.328,.584,54.9,50.9,8.6,9.0,.562,16.7,30.9,.228
Utah State,.452,2.90,68.8,104.6,.356,.361,.560,50.6,59.0,7.1,8.0,.529,16.3,25.0,.249
Utah Valley,.500,-1.22,75.5,100.1,.378,.462,.547,51.2,59.8,8.3,8.6,.511,17.9,24.2,.268
UTEP,.469,-3.13,68.1,100.1,.360,.299,.547,50.3,57.0,7.8,9.4,.521,17.4,22.5,.239
UTSA,.424,-7.42,69.3,95.2,.359,.310,.475,52.6,46.4,8.0,5.4,.436,15.4,32.4,.239
Valparaiso,.727,3.94,70.0,105.9,.372,.350,.548,52.9,49.8,9.1,8.0,.500,15.9,30.8,.289
Vanderbilt NCAA,.543,13.69,67.1,105.5,.348,.486,.563,50.0,55.2,6.2,9.8,.521,16.3,24.7,.271
Vermont NCAA,.829,6.67,65.4,112.3,.341,.325,.580,52.8,50.5,8.7,11.4,.554,15.0,30.3,.239
Villanova NCAA,.889,23.80,65.6,117.6,.350,.433,.612,53.0,52.3,11.0,9.0,.575,15.0,30.0,.276
Virginia NCAA,.676,20.63,60.3,107.9,.260,.330,.548,52.3,56.4,9.1,13.9,.524,13.7,28.2,.184
Virginia Commonwealth NCAA,.743,11.57,69.0,106.8,.364,.294,.544,51.8,55.6,10.7,10.6,.510,15.3,31.2,.257
VMI,.200,-13.91,70.2,97.6,.281,.442,.510,46.9,48.6,8.9,10.4,.481,16.4,27.2,.194
Virginia Tech NCAA,.667,12.77,69.8,112.5,.409,.397,.603,48.2,56.0,5.6,7.0,.569,15.5,23.4,.301
Wagner,.533,-7.13,65.0,103.7,.349,.325,.516,55.0,44.8,7.4,10.3,.481,17.6,40.4,.241
Wake Forest NCAA,.576,14.19,71.7,115.5,.407,.357,.586,51.9,55.5,7.7,10.1,.541,14.3,30.7,.317
Washington,.290,2.15,72.8,104.6,.309,.328,.530,51.6,46.7,8.3,12.8,.506,16.0,35.0,.202
Washington State,.419,0.13,69.4,100.9,.280,.330,.553,46.9,56.6,6.0,7.0,.521,16.5,19.9,.212
Weber State,.588,-2.32,69.1,113.8,.422,.401,.606,48.0,48.8,7.4,7.7,.570,14.5,22.6,.313
West Virginia NCAA,.757,24.45,71.4,112.2,.389,.325,.545,52.1,57.3,13.8,14.2,.513,14.1,37.7,.266
Western Carolina,.281,-15.30,69.4,88.4,.286,.321,.469,50.5,50.5,8.9,7.3,.440,19.8,32.4,.187
Western Illinois,.286,-11.00,70.7,99.4,.291,.400,.541,47.9,52.7,6.4,10.8,.513,16.2,19.4,.206
Western Kentucky,.469,-5.80,67.5,102.3,.372,.343,.531,50.3,51.1,6.6,9.0,.500,15.7,27.2,.250
Western Michigan,.500,-0.78,70.7,106.4,.358,.294,.539,52.0,48.0,8.1,8.0,.505,15.1,31.8,.252
Wichita State NCAA,.861,21.24,69.4,116.7,.401,.364,.579,56.1,59.1,9.4,11.4,.543,13.9,34.3,.294
William & Mary,.548,-0.14,71.8,112.9,.381,.409,.593,51.0,61.2,7.4,13.5,.569,15.4,26.3,.264
Winthrop NCAA,.788,1.34,71.5,108.3,.370,.429,.568,50.3,47.5,8.9,13.1,.535,15.7,27.1,.266
Wisconsin NCAA,.730,19.40,64.5,110.7,.329,.369,.542,54.7,51.9,10.3,9.8,.521,14.3,35.7,.212
Wofford,.485,-0.71,68.2,112.6,.321,.400,.584,50.3,61.3,8.0,5.7,.548,15.4,29.0,.250
Wright State,.625,-1.02,71.6,106.8,.393,.412,.571,51.8,57.8,7.8,6.8,.527,18.0,29.8,.300
Wyoming,.605,2.83,74.0,103.6,.375,.466,.555,49.2,56.9,6.8,11.1,.517,15.8,22.9,.274
Xavier NCAA,.632,14.80,68.2,109.1,.411,.361,.552,54.4,57.1,8.8,7.7,.519,15.7,34.5,.283
Yale,.621,0.21,68.2,108.2,.336,.354,.564,52.4,58.8,8.2,11.5,.531,16.5,31.4,.246
Youngstown State,.382,-9.75,73.7,102.1,.270,.336,.520,47.4,52.3,7.3,7.5,.496,13.9,26.5,.181
