school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Penn State,.440,13.53,69.7,103.3,.278,.419,.513,51.8,52.6,11.3,6.9,.479,13.9,31.9,.206
Pepperdine,.556,5.65,72.2,104.5,.318,.356,.561,50.0,59.1,8.8,8.6,.521,16.1,24.0,.249
Pittsburgh,.455,7.80,68.5,103.9,.369,.332,.519,53.6,57.9,8.8,11.2,.488,15.5,34.5,.245
Portland,.286,-12.58,73.0,94.6,.359,.380,.525,42.4,51.2,8.6,7.9,.476,17.4,18.7,.278
Portland State,.409,-6.33,70.6,96.8,.327,.387,.490,52.2,46.4,11.7,8.7,.455,16.5,32.4,.222
Prairie View,.762,-8.02,70.7,100.9,.270,.361,.524,49.4,58.7,13.6,12.2,.503,16.8,30.9,.177
Presbyterian,.318,-13.96,66.8,95.5,.347,.349,.505,51.2,47.1,10.4,6.9,.470,19.3,32.3,.238
Providence,.500,8.94,67.2,101.9,.316,.336,.516,49.5,53.3,8.3,7.7,.483,14.8,29.1,.221
Purdue NCAA,.643,15.55,66.5,105.8,.317,.378,.542,54.5,55.9,7.6,11.4,.510,16.0,32.6,.226
Purdue Fort Wayne,.348,-12.15,69.4,104.2,.302,.405,.600,49.3,52.0,9.4,7.5,.582,21.4,26.2,.208
Quinnipiac,.409,-9.10,72.0,92.2,.354,.415,.505,47.6,55.2,7.6,11.2,.469,17.6,21.2,.243
Radford,.556,-6.20,64.7,102.6,.396,.358,.546,55.9,46.7,9.2,5.3,.513,19.4,34.5,.270
Rhode Island,.400,5.29,70.3,99.6,.389,.319,.525,52.3,47.7,9.1,12.2,.492,17.2,29.7,.260
Rice,.536,-3.73,72.5,101.9,.264,.482,.554,51.3,58.4,7.5,5.2,.527,18.5,26.9,.193
Richmond,.609,9.04,69.6,107.3,.308,.366,.567,46.2,52.4,12.7,6.0,.538,13.7,20.6,.224
Rider,.261,-12.24,68.6,97.8,.290,.312,.518,49.4,50.4,7.4,6.0,.483,16.3,26.2,.212
Robert Morris,.211,-13.20,68.5,101.5,.256,.337,.524,47.5,57.7,9.2,8.1,.504,16.2,29.5,.168
Rutgers NCAA,.571,14.14,68.3,101.0,.271,.334,.520,49.2,51.8,11.1,13.9,.501,14.7,27.3,.173
Sacramento State,.400,-7.76,66.2,107.0,.315,.313,.542,48.9,48.0,10.2,6.4,.516,13.2,27.3,.214
Sacred Heart,.500,-12.19,68.0,101.3,.336,.415,.522,48.9,55.9,7.0,5.1,.480,16.1,29.5,.249
Saint Francis (PA),.273,-10.30,69.7,97.6,.336,.329,.516,49.8,52.1,8.2,5.9,.478,17.5,28.8,.240
Saint Joseph's,.250,-4.56,73.0,95.8,.267,.492,.517,44.9,56.7,8.0,4.5,.486,16.8,21.5,.194
Saint Louis,.667,11.76,68.7,109.2,.298,.310,.544,56.4,63.0,10.7,10.0,.516,15.0,35.6,.210
Saint Mary's (CA),.583,8.05,65.9,97.5,.276,.378,.512,52.1,45.7,9.2,7.8,.478,15.2,25.7,.203
Saint Peter's,.560,-5.48,68.0,92.9,.327,.344,.493,51.3,52.6,11.8,16.0,.456,18.8,30.4,.228
Sam Houston,.679,-3.29,74.7,106.5,.312,.407,.552,49.7,54.6,11.3,8.7,.526,16.6,30.5,.216
Samford,.316,-8.93,75.0,100.4,.272,.397,.531,52.4,52.3,8.9,8.1,.506,18.3,30.4,.186
San Diego,.214,-5.22,72.2,90.9,.256,.319,.488,46.2,52.6,9.2,8.5,.464,16.3,20.9,.166
San Diego State NCAA,.821,14.36,66.9,109.5,.335,.408,.557,52.8,54.2,12.2,9.9,.526,14.4,29.0,.241
San Francisco,.440,6.00,69.5,102.8,.214,.503,.535,48.6,46.1,10.3,8.6,.513,14.9,24.9,.154
San Jose State,.238,-17.50,72.4,90.8,.290,.393,.483,43.4,43.2,6.5,6.7,.455,15.6,20.6,.189
Santa Clara,.600,-0.05,72.1,96.6,.406,.320,.521,50.2,49.4,6.1,10.1,.483,16.3,23.2,.277
Seattle,.522,-5.24,70.5,102.8,.292,.416,.516,47.2,44.5,9.3,9.9,.481,13.2,27.2,.214
Seton Hall,.519,11.12,67.8,103.7,.357,.368,.539,50.1,51.6,9.2,11.4,.500,16.4,29.7,.261
Siena,.706,-3.99,66.2,102.2,.372,.351,.546,51.7,52.3,8.4,8.4,.520,17.2,28.0,.245
South Alabama,.607,-6.03,68.4,106.9,.334,.436,.552,48.4,43.9,10.3,11.0,.520,15.1,27.2,.240
South Carolina,.286,3.39,75.4,96.2,.279,.342,.493,48.7,49.5,11.1,10.0,.467,16.8,31.7,.183
South Carolina State,.056,-24.90,72.5,84.4,.276,.376,.472,44.6,44.4,8.1,7.6,.448,21.1,25.8,.171
South Carolina Upstate,.217,-13.70,68.9,95.6,.293,.400,.524,46.5,51.3,9.0,7.1,.491,18.4,23.7,.211
South Dakota,.560,-1.25,70.2,108.2,.325,.332,.572,50.5,51.8,6.5,6.9,.533,13.9,22.1,.254
South Dakota State,.696,3.27,71.9,111.9,.377,.348,.597,53.5,49.9,7.7,8.5,.568,15.4,24.4,.270
South Florida,.409,-0.02,68.3,95.9,.343,.330,.488,52.8,48.6,7.7,8.6,.458,17.2,33.2,.218
Southeast Missouri State,.407,-10.18,68.9,97.5,.405,.396,.532,51.6,59.4,9.7,6.7,.499,19.2,27.6,.272
Southeastern Louisiana,.308,-17.40,71.6,94.0,.410,.405,.496,48.5,44.2,9.5,7.3,.454,18.8,31.2,.278
Southern,.421,-13.49,72.9,94.0,.405,.299,.517,51.5,57.4,11.0,6.6,.480,19.4,27.9,.272
Southern California NCAA,.758,20.50,67.7,109.0,.363,.310,.551,54.4,50.7,6.9,12.9,.528,15.4,34.4,.235
Southern Illinois,.462,-3.56,65.8,98.7,.294,.411,.549,46.5,57.3,9.3,5.6,.528,16.7,17.0,.195
SIU Edwardsville,.346,-14.94,69.8,94.2,.330,.349,.527,48.4,54.4,8.4,13.1,.497,20.3,26.5,.225
Southern Methodist,.647,10.97,70.8,105.5,.312,.371,.553,51.2,57.0,8.6,12.9,.522,17.2,30.1,.227
Southern Mississippi,.320,-6.88,68.5,93.2,.281,.302,.507,50.8,50.2,8.6,6.7,.480,18.2,24.4,.190
Southern Utah,.833,0.63,73.1,114.7,.374,.419,.582,55.5,48.4,9.5,7.2,.545,14.3,31.7,.279
St. Bonaventure NCAA,.762,13.44,65.3,107.3,.280,.319,.530,52.3,56.5,9.0,12.5,.498,14.0,32.7,.207
St. Francis (NY),.474,-10.23,73.6,104.9,.307,.293,.530,49.4,50.0,10.9,8.9,.495,14.1,30.2,.226
St. John's (NY),.593,9.41,74.1,105.1,.286,.333,.538,48.7,56.5,12.1,10.2,.504,14.6,29.1,.214
Stanford,.519,10.15,69.7,98.3,.365,.309,.549,50.0,49.0,10.0,9.5,.514,19.0,25.1,.261
Stephen F. Austin,.762,-1.63,72.7,109.2,.421,.249,.588,55.4,53.2,12.9,10.0,.562,19.5,36.8,.286
Stetson,.444,-7.26,68.4,103.2,.276,.420,.536,51.0,53.9,10.1,7.6,.510,16.6,29.4,.192
Stony Brook,.391,-6.14,67.7,96.7,.329,.359,.499,51.7,51.2,8.2,14.5,.465,17.3,30.8,.225
Syracuse NCAA,.643,13.27,69.3,107.5,.283,.403,.549,48.3,56.4,11.7,14.7,.512,14.3,28.8,.221
Tarleton State,.500,-7.28,69.2,106.0,.365,.258,.554,48.7,55.5,15.1,10.0,.518,14.8,26.0,.263
TCU,.462,2.61,67.6,98.4,.324,.363,.527,50.2,54.1,8.9,9.0,.499,18.3,28.9,.218
Temple,.313,2.57,68.3,96.4,.389,.387,.512,49.5,61.5,6.1,6.7,.467,17.2,25.9,.279
Tennessee NCAA,.667,16.87,68.7,104.6,.344,.346,.537,51.4,58.8,10.6,14.1,.496,15.7,31.3,.257
Tennessee State,.174,-14.10,72.5,93.4,.326,.358,.507,46.9,47.2,10.1,8.9,.475,18.5,25.5,.223
Tennessee Tech,.185,-14.13,70.2,94.4,.270,.427,.525,49.4,58.2,9.2,6.2,.501,20.1,26.6,.183
Tennessee-Martin,.333,-19.41,68.7,94.3,.294,.355,.495,46.7,52.0,10.3,8.0,.458,17.8,29.2,.211
Texas NCAA,.704,15.51,69.5,105.5,.339,.421,.559,52.7,50.9,9.2,10.4,.529,18.0,30.9,.240
Texas A&M,.444,2.20,66.1,97.2,.340,.405,.516,50.9,54.4,10.4,6.7,.476,19.2,32.8,.246
Texas A&M-Corpus Christi,.208,-16.77,71.3,90.9,.356,.357,.513,48.3,56.8,9.6,8.1,.477,20.9,24.6,.245
Texas Southern NCAA,.654,-6.15,73.9,99.6,.379,.271,.521,53.4,45.2,9.4,12.1,.482,17.8,31.9,.265
Texas State,.720,-3.85,64.7,101.1,.273,.269,.540,52.5,53.9,10.5,9.6,.513,17.8,29.8,.193
Texas Tech NCAA,.621,16.59,67.1,107.1,.379,.313,.533,51.2,51.4,10.5,12.2,.494,13.7,32.8,.269
Texas-Rio Grande Valley,.474,-9.63,74.5,97.2,.402,.369,.496,49.5,60.7,11.9,11.2,.463,16.9,32.4,.256
The Citadel,.520,-6.07,74.9,107.9,.316,.460,.560,50.3,54.9,7.3,10.2,.534,14.4,25.4,.222
Toledo,.700,6.59,70.2,114.0,.285,.451,.573,50.2,56.3,8.6,6.5,.540,13.5,29.7,.222
Towson,.222,-9.83,66.8,99.5,.334,.295,.497,51.5,39.2,7.4,7.9,.454,15.5,34.1,.243
Troy,.393,-12.06,70.2,92.7,.348,.388,.492,51.2,50.3,8.9,8.7,.452,18.3,28.8,.242
Tulane,.435,1.03,67.8,94.3,.366,.400,.493,45.8,55.3,11.0,9.7,.442,14.8,22.9,.273
Tulsa,.478,4.19,68.0,100.5,.330,.399,.539,49.2,57.8,9.3,6.3,.511,17.4,26.9,.223
UAB,.759,5.80,68.9,105.3,.314,.272,.524,51.7,39.1,11.6,12.1,.493,13.2,29.5,.219
UC Davis,.556,-5.83,70.7,99.8,.369,.309,.540,48.9,43.4,10.4,8.0,.490,17.9,26.6,.289
UC Irvine,.667,3.46,69.2,103.4,.293,.241,.530,55.4,43.8,10.8,11.6,.492,16.0,32.6,.223
UC Riverside,.636,4.12,66.8,104.0,.220,.423,.546,52.5,53.8,7.8,6.2,.525,15.7,26.2,.155
UC San Diego,.412,-6.95,70.2,101.0,.213,.514,.567,43.8,65.8,9.7,5.4,.556,17.4,17.3,.136
UC Santa Barbara NCAA,.815,7.80,67.2,112.0,.340,.340,.575,54.2,59.3,10.9,7.5,.541,14.2,29.5,.256
UCF,.478,5.94,68.0,98.3,.307,.402,.535,48.9,52.6,10.0,9.8,.501,19.0,28.2,.223
UCLA NCAA,.688,16.30,65.4,108.4,.316,.316,.551,52.6,51.1,7.3,7.9,.520,13.6,29.2,.226
UNC Asheville,.500,-6.99,69.9,103.1,.302,.391,.557,47.2,46.4,9.8,10.6,.546,18.6,26.8,.183
UNC Greensboro NCAA,.700,3.48,70.5,103.1,.237,.390,.503,51.8,45.0,10.6,11.9,.479,13.1,31.4,.162
UNC Wilmington,.412,-6.84,70.7,107.1,.368,.367,.546,47.5,46.6,8.5,8.6,.500,13.8,27.0,.282
UT Arlington,.500,-7.23,71.6,102.4,.268,.397,.512,48.9,52.6,11.5,12.3,.479,14.3,29.3,.197
Utah,.480,11.86,67.6,105.6,.288,.346,.567,47.9,57.6,8.0,9.2,.531,16.5,23.6,.228
Utah State NCAA,.690,10.99,69.5,104.4,.299,.322,.532,57.3,60.7,9.6,14.9,.500,16.9,35.4,.216
Utah Tech,.381,-14.01,74.0,94.0,.348,.341,.511,47.0,62.5,9.2,5.3,.471,18.3,25.3,.249
Utah Valley,.500,-3.41,72.0,102.5,.422,.269,.546,54.5,62.5,7.2,11.6,.522,18.0,31.5,.266
UTEP,.500,1.07,69.6,101.1,.291,.366,.521,49.4,46.9,8.9,7.5,.484,13.9,24.2,.217
UTSA,.577,-1.22,73.4,107.4,.234,.364,.537,51.3,49.9,8.4,8.8,.508,13.7,29.9,.178
Valparaiso,.357,-4.21,68.3,94.3,.272,.403,.512,47.1,53.9,9.5,9.4,.479,16.3,20.1,.198
Vanderbilt,.360,6.14,69.6,103.0,.329,.471,.548,49.3,52.2,10.1,7.3,.512,17.4,28.1,.242
Vermont,.667,1.99,66.4,108.1,.330,.407,.572,52.9,55.1,7.4,8.0,.533,16.0,26.6,.257
Villanova NCAA,.720,17.47,65.7,113.3,.300,.448,.566,50.9,57.1,7.7,5.7,.532,12.1,27.5,.229
Virginia NCAA,.720,15.27,60.8,111.5,.217,.427,.583,51.7,54.8,8.0,13.4,.554,13.5,22.6,.177
Virginia Commonwealth NCAA,.731,11.30,70.5,101.2,.340,.349,.550,49.6,52.7,13.0,14.8,.509,18.3,28.0,.259
VMI,.520,-0.41,72.3,109.5,.272,.469,.584,51.3,55.7,7.3,8.0,.554,15.5,23.4,.210
Virginia Tech NCAA,.682,12.59,66.4,106.7,.334,.410,.552,51.8,56.1,7.1,11.5,.523,15.1,27.8,.233
Wagner,.650,-5.35,66.8,104.8,.280,.305,.522,52.5,48.4,10.8,8.2,.491,15.3,34.8,.201
Wake Forest,.273,1.72,67.4,97.7,.294,.460,.524,48.9,50.3,9.1,6.2,.490,17.7,25.8,.214
Washington,.192,1.88,71.0,95.3,.262,.392,.517,44.5,43.7,8.6,9.0,.489,17.3,23.4,.185
Washington State,.519,8.12,68.6,97.4,.347,.396,.517,52.3,51.8,8.8,9.0,.479,18.7,30.8,.246
Weber State,.739,3.14,72.5,112.8,.368,.382,.616,51.4,52.6,9.2,8.0,.579,15.9,22.2,.289
West Virginia NCAA,.655,15.36,70.6,108.2,.379,.331,.530,51.8,52.9,10.6,7.7,.489,14.1,35.5,.273
Western Carolina,.407,-7.43,72.2,102.2,.333,.420,.558,49.6,50.1,6.7,7.4,.526,17.3,22.9,.242
Western Illinois,.318,-12.48,73.5,99.3,.358,.365,.504,51.1,40.9,7.2,7.9,.461,15.2,29.1,.256
Western Kentucky,.724,5.19,69.1,104.4,.355,.328,.552,54.7,53.9,9.3,12.9,.505,17.8,31.8,.280
Western Michigan,.238,-11.51,68.3,92.4,.252,.370,.513,48.2,49.1,6.5,5.3,.494,19.1,23.6,.161
Wichita State NCAA,.727,9.36,68.6,103.0,.366,.402,.508,49.0,53.7,8.8,10.0,.472,13.7,30.2,.249
William & Mary,.412,-11.23,67.2,95.6,.320,.361,.504,48.4,47.2,7.8,8.3,.461,17.5,28.6,.239
Winthrop NCAA,.920,4.69,72.5,108.8,.356,.393,.555,56.1,53.8,10.3,6.5,.526,16.4,35.0,.245
Wisconsin NCAA,.581,17.22,65.8,105.4,.262,.409,.533,49.0,54.0,8.5,10.7,.499,12.1,23.6,.202
Wofford,.625,1.76,67.6,109.4,.254,.504,.579,51.6,54.3,9.8,6.1,.560,16.6,27.7,.179
Wright State,.750,6.89,72.1,113.0,.345,.329,.574,56.2,52.0,8.2,8.4,.544,15.5,34.2,.250
Wyoming,.560,-1.23,69.9,108.5,.353,.488,.569,47.0,54.1,8.2,5.4,.537,14.3,22.9,.254
Xavier,.619,11.09,69.5,106.3,.259,.388,.544,50.8,62.6,9.8,10.3,.521,14.0,26.8,.180
Youngstown State,.556,-9.78,69.1,106.3,.321,.362,.522,51.3,48.7,8.6,4.6,.484,13.9,33.6,.233
