school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Ohio State,.611,13.64,67.4,110.9,.337,.346,.551,51.9,53.0,8.2,11.7,.510,13.4,31.4,.259
Oklahoma,.625,14.66,68.4,109.4,.377,.385,.569,52.7,51.1,8.6,8.7,.531,15.8,30.1,.280
Oklahoma State,.375,6.25,68.0,103.2,.340,.432,.544,49.8,54.0,9.1,7.3,.513,16.5,27.5,.237
Old Dominion,.219,-8.35,71.2,98.8,.275,.347,.501,46.7,39.2,10.9,11.2,.476,13.4,25.5,.182
Omaha,.455,-7.38,68.0,108.0,.392,.337,.549,49.9,39.8,8.8,6.9,.506,12.8,25.0,.291
Oral Roberts,.387,-7.43,68.6,106.2,.267,.428,.547,46.2,42.0,8.2,9.1,.517,12.6,21.8,.198
Oregon NCAA,.667,12.22,68.3,109.6,.320,.363,.551,50.3,50.6,10.4,10.1,.519,12.9,28.6,.230
Oregon State,.406,3.28,66.2,101.7,.361,.342,.539,48.8,46.0,8.9,10.5,.499,16.2,26.8,.266
Pacific,.188,-17.42,69.3,92.7,.369,.365,.500,41.9,58.2,8.7,5.7,.469,15.4,19.0,.237
Penn State,.485,9.22,70.2,106.1,.353,.392,.544,46.6,48.8,11.8,8.8,.503,13.8,26.8,.264
Pennsylvania,.379,-3.33,66.5,110.1,.272,.436,.555,51.7,54.8,8.8,6.9,.534,14.3,30.0,.187
Pepperdine,.394,-2.14,68.4,106.4,.326,.324,.541,50.8,50.5,7.5,7.1,.510,14.3,29.1,.230
Pittsburgh,.667,14.89,67.0,112.9,.305,.444,.545,52.6,51.8,9.4,13.0,.516,11.5,31.0,.216
Portland,.364,-8.20,69.0,103.3,.307,.445,.545,48.2,54.0,6.0,6.2,.514,15.4,24.1,.220
Portland State,.531,-7.15,69.4,102.8,.335,.375,.510,50.0,46.8,10.1,9.4,.476,13.8,30.2,.229
Prairie View,.323,-15.41,72.8,96.4,.369,.267,.506,45.2,48.4,12.5,7.6,.461,15.5,26.9,.266
Presbyterian,.424,-8.13,68.9,107.7,.369,.331,.553,49.6,47.5,10.1,9.1,.527,14.4,27.6,.245
Princeton,.828,6.55,65.8,117.1,.276,.504,.583,51.0,54.3,9.1,5.6,.548,11.0,25.7,.222
Providence,.600,12.56,68.4,104.7,.318,.443,.547,50.5,53.5,9.3,11.7,.515,15.5,27.0,.230
Purdue NCAA,.872,24.93,68.3,119.5,.413,.347,.591,58.0,64.9,7.9,9.3,.558,14.0,37.7,.297
Purdue Fort Wayne,.639,-0.74,72.3,110.1,.293,.422,.568,46.9,47.0,12.7,8.5,.544,12.9,23.6,.206
Queens (NC),.424,-8.75,73.6,108.7,.331,.412,.545,49.6,46.9,9.5,7.0,.513,13.5,29.2,.235
Quinnipiac,.706,-3.08,71.9,107.2,.309,.346,.549,52.5,51.1,10.6,9.6,.510,15.0,31.6,.239
Radford,.485,-5.66,65.3,109.1,.282,.343,.550,49.7,42.0,8.4,10.0,.519,14.2,30.9,.208
Rhode Island,.375,-2.26,69.0,105.2,.396,.333,.543,51.7,49.4,6.8,8.3,.517,15.9,30.0,.256
Rice,.344,-3.22,67.5,105.4,.296,.396,.537,49.9,55.3,8.1,9.8,.510,14.8,29.1,.206
Richmond,.697,7.67,67.4,106.2,.276,.354,.555,46.9,49.9,9.8,8.5,.527,11.8,17.3,.202
Rider,.469,-5.73,69.1,103.2,.317,.281,.522,51.9,51.1,9.4,10.7,.483,15.3,31.9,.237
Robert Morris,.313,-9.57,68.7,104.1,.280,.421,.533,52.0,51.7,7.0,7.5,.503,16.9,33.8,.201
Rutgers,.469,7.41,68.6,95.0,.329,.317,.469,48.4,50.3,11.2,15.3,.435,14.1,30.2,.216
Sacramento State,.294,-10.87,65.5,102.4,.322,.420,.533,55.0,55.6,8.0,8.2,.500,18.8,35.4,.231
Sacred Heart,.500,-9.91,70.3,105.4,.309,.342,.545,47.6,50.9,12.4,14.4,.518,14.6,27.1,.214
Saint Francis (PA),.267,-18.60,66.7,97.3,.328,.342,.503,50.3,51.5,8.9,10.2,.481,17.5,33.3,.200
Saint Joseph's,.600,6.59,68.6,109.2,.287,.478,.558,50.5,55.3,10.2,11.1,.530,14.5,29.1,.208
Saint Louis,.394,-1.57,69.8,107.4,.373,.376,.561,48.9,50.4,8.7,8.9,.520,15.0,25.9,.280
Saint Mary's (CA) NCAA,.765,16.31,63.8,115.2,.285,.365,.552,58.8,58.8,10.2,10.3,.531,13.2,39.4,.192
Saint Peter's NCAA,.576,-4.58,65.4,98.8,.390,.322,.493,51.2,48.6,10.8,12.4,.446,16.0,34.5,.278
Sam Houston,.636,-0.37,69.4,103.2,.340,.358,.526,52.6,51.3,9.8,6.6,.488,16.1,32.5,.246
Samford NCAA,.829,6.32,74.4,115.7,.355,.413,.599,49.9,58.7,13.3,10.5,.571,15.3,30.6,.257
San Diego,.545,-5.31,72.0,100.7,.320,.342,.525,47.7,50.9,10.1,10.8,.488,16.1,27.5,.233
San Diego State NCAA,.703,14.68,67.0,108.7,.362,.379,.540,52.9,50.4,10.9,11.9,.500,14.0,33.2,.265
San Francisco,.676,9.68,68.5,112.7,.233,.404,.582,52.9,55.7,11.9,10.4,.558,14.7,29.5,.176
San Jose State,.281,-3.82,66.4,104.0,.228,.419,.542,46.2,52.0,7.7,9.1,.520,14.0,23.1,.160
Santa Clara,.606,5.39,69.8,109.8,.313,.386,.557,54.9,54.5,6.8,7.1,.528,15.6,34.6,.223
Seattle,.622,4.03,68.6,105.5,.341,.378,.548,53.1,50.3,8.3,7.6,.512,15.9,29.8,.251
Seton Hall,.676,12.67,67.4,108.1,.309,.312,.545,53.4,48.7,11.1,14.2,.504,15.7,35.2,.241
Siena,.125,-19.20,67.1,90.0,.308,.343,.480,50.7,48.7,7.6,10.3,.447,20.0,33.2,.205
South Alabama,.500,-5.92,70.2,103.8,.324,.367,.544,46.1,40.8,9.5,7.0,.506,14.3,22.6,.243
South Carolina NCAA,.765,10.98,64.8,110.4,.318,.411,.540,52.1,60.6,7.3,8.2,.509,13.2,32.8,.226
South Carolina State,.438,-11.85,70.3,99.0,.362,.324,.501,52.8,55.5,11.8,10.3,.462,17.8,38.7,.249
South Carolina Upstate,.333,-9.36,68.4,102.4,.302,.394,.531,45.5,48.1,10.4,9.1,.511,14.7,24.6,.194
South Dakota,.375,-12.55,69.8,107.3,.304,.349,.555,52.1,44.7,5.1,4.4,.522,15.8,30.2,.226
South Dakota State NCAA,.629,0.52,68.6,110.7,.292,.406,.579,51.4,46.1,8.8,10.2,.555,14.6,25.1,.207
South Florida,.758,7.37,69.0,109.8,.378,.423,.557,49.5,58.7,10.1,9.4,.518,13.7,28.2,.279
Southeast Missouri State,.290,-18.25,70.4,94.8,.277,.341,.497,46.8,50.1,8.1,6.4,.465,15.1,24.8,.194
Southeastern Louisiana,.469,-11.31,66.9,102.3,.347,.383,.536,51.0,60.6,10.3,7.1,.498,17.7,31.8,.252
Southern,.563,-8.74,70.7,99.8,.357,.374,.532,48.9,54.5,12.8,9.8,.502,17.6,28.8,.241
Southern California,.455,9.36,69.7,104.8,.336,.367,.546,48.6,59.1,10.6,14.2,.517,15.7,29.0,.233
Southern Illinois,.594,4.10,65.4,109.3,.360,.436,.569,50.8,57.6,8.2,8.1,.529,14.8,26.3,.274
SIU Edwardsville,.515,-9.08,67.7,105.6,.321,.366,.521,50.5,45.0,10.1,12.0,.484,13.5,31.1,.233
Southern Indiana,.250,-13.63,69.7,98.1,.375,.367,.514,49.7,49.1,9.1,8.4,.466,16.5,27.6,.279
Southern Methodist,.606,10.22,68.6,111.5,.290,.352,.533,53.4,55.4,12.2,13.0,.507,13.5,38.5,.199
Southern Mississippi,.500,-5.93,69.5,100.6,.380,.336,.519,50.1,48.5,10.3,12.6,.479,16.0,29.4,.266
Southern Utah,.323,-5.72,71.4,104.6,.362,.349,.533,47.5,45.7,9.1,6.7,.493,14.6,28.5,.264
St. Bonaventure,.606,6.77,66.0,110.0,.322,.367,.562,50.6,48.3,9.9,12.0,.523,14.2,29.7,.249
St. John's (NY),.606,16.49,69.6,113.3,.273,.325,.538,53.6,53.4,10.1,14.7,.509,13.0,38.6,.199
St. Thomas,.606,-0.92,63.9,113.4,.289,.454,.579,50.0,52.5,9.6,6.7,.553,12.7,24.9,.211
Stanford,.438,7.35,70.9,106.1,.286,.410,.570,49.0,58.4,7.6,7.9,.543,16.1,23.2,.208
Stephen F. Austin,.545,-0.95,71.5,102.4,.421,.321,.543,52.2,49.7,12.3,8.3,.503,18.9,34.4,.297
Stetson NCAA,.629,-5.09,67.5,113.4,.302,.417,.572,50.0,48.9,7.9,8.0,.539,13.6,29.1,.231
Stonehill,.129,-20.10,69.2,91.4,.232,.466,.495,45.7,51.3,9.2,7.6,.470,17.5,22.9,.160
Stony Brook,.571,-2.59,67.5,106.6,.292,.369,.538,49.6,46.0,8.7,9.1,.504,13.0,26.9,.216
Syracuse,.625,8.53,72.1,105.9,.331,.340,.551,46.9,50.1,12.6,10.5,.518,14.1,24.7,.239
Tarleton State,.714,1.40,68.4,108.0,.308,.298,.541,49.4,50.7,12.8,10.0,.503,14.1,31.2,.233
TCU NCAA,.618,14.62,70.6,110.3,.350,.303,.551,53.4,59.6,12.5,10.2,.515,15.2,35.9,.256
Temple,.444,-1.26,68.0,102.1,.320,.421,.500,48.2,45.9,10.6,8.2,.463,12.3,28.4,.227
Tennessee NCAA,.750,21.81,70.3,112.1,.337,.412,.550,52.4,61.3,11.1,13.5,.511,12.5,32.2,.253
Tennessee State,.545,-9.64,69.8,103.8,.365,.355,.544,49.4,47.6,9.5,9.3,.500,16.5,29.0,.276
Tennessee Tech,.323,-15.04,67.6,98.9,.309,.359,.538,46.2,50.0,7.4,7.6,.508,16.0,18.8,.219
Tennessee-Martin,.656,-5.57,74.5,108.6,.326,.381,.552,51.9,45.7,8.3,6.9,.512,13.4,27.1,.251
Texas NCAA,.618,15.91,68.2,110.1,.302,.348,.564,50.4,54.9,10.5,11.4,.530,14.7,29.9,.228
Texas A&M NCAA,.583,13.35,67.8,111.4,.386,.377,.502,56.0,44.5,10.2,9.4,.457,11.3,42.3,.273
Texas A&M-Corpus Christi,.636,-4.45,71.2,105.2,.361,.301,.517,54.5,54.6,12.3,8.7,.479,14.3,34.6,.254
Texas Southern,.485,-9.09,69.5,100.5,.302,.387,.512,49.2,46.8,9.9,10.4,.476,15.5,30.2,.218
Texas State,.486,-3.71,68.4,101.4,.376,.245,.522,51.3,46.8,10.7,9.3,.484,16.7,31.9,.262
Texas Tech NCAA,.676,14.96,67.2,111.7,.342,.414,.567,50.9,57.1,8.9,7.0,.526,14.3,30.3,.267
Texas-Rio Grande Valley,.194,-13.39,73.5,95.0,.404,.304,.508,45.9,53.1,10.9,7.3,.463,16.8,24.9,.285
The Citadel,.344,-6.53,67.0,105.0,.338,.337,.546,51.4,43.8,8.3,7.4,.515,15.7,28.5,.238
Toledo,.625,1.78,70.2,113.0,.353,.286,.569,50.1,46.7,10.3,5.3,.531,13.2,29.3,.266
Towson,.588,0.19,63.2,105.6,.347,.341,.509,56.0,46.6,9.7,12.3,.479,15.5,39.9,.230
Troy,.625,1.24,71.2,110.0,.386,.404,.552,52.9,51.0,14.3,8.7,.511,16.0,36.0,.283
Tulane,.452,3.65,73.4,109.8,.452,.363,.581,45.7,51.4,10.5,11.7,.541,13.7,20.6,.331
Tulsa,.516,-1.20,71.4,103.8,.404,.412,.549,48.1,50.3,10.9,9.1,.506,16.0,24.8,.297
UAB NCAA,.657,5.14,68.7,111.2,.400,.316,.546,52.2,50.5,9.7,11.8,.501,14.1,35.5,.298
UC Davis,.606,-1.33,68.1,103.8,.387,.378,.549,49.7,51.4,11.4,9.7,.506,17.2,29.6,.289
UC Irvine,.706,6.89,69.7,110.5,.332,.278,.560,53.5,54.7,9.2,8.2,.524,14.3,31.7,.250
UC Riverside,.471,-4.26,67.7,104.0,.285,.426,.499,51.0,53.0,8.3,3.8,.464,11.9,31.1,.204
UC San Diego,.636,2.04,66.9,113.3,.323,.423,.567,50.5,48.5,9.2,7.5,.533,12.6,28.1,.243
UC Santa Barbara,.516,-3.19,69.0,108.4,.402,.308,.583,52.1,50.5,7.1,8.0,.546,16.8,26.4,.296
UCF,.515,11.92,69.3,103.0,.372,.359,.517,52.2,45.9,12.5,15.2,.478,15.3,32.9,.261
UCLA,.485,7.50,64.8,101.9,.354,.303,.512,50.9,48.3,9.0,10.9,.469,14.4,30.4,.258
UNC Asheville,.647,-1.92,70.3,111.0,.410,.389,.576,49.5,58.9,8.4,11.2,.536,14.7,28.1,.304
UNC Greensboro,.656,-0.27,66.9,112.2,.270,.432,.572,51.1,54.7,10.3,7.9,.546,14.1,29.8,.197
UNC Wilmington,.677,1.21,66.6,117.3,.336,.396,.567,49.8,43.9,9.6,6.7,.530,10.9,30.4,.255
UT Arlington,.588,2.38,71.9,106.5,.377,.435,.560,52.7,60.9,9.8,10.2,.521,18.4,34.0,.277
Utah,.595,15.00,70.9,110.0,.271,.404,.559,51.7,60.4,8.2,10.3,.543,14.1,27.6,.176
Utah State NCAA,.800,11.56,69.3,113.4,.385,.333,.579,52.0,57.3,9.7,11.3,.546,13.8,28.6,.277
Utah Tech,.355,-8.08,71.9,97.7,.405,.346,.534,48.7,52.0,9.1,11.6,.506,19.4,28.4,.262
Utah Valley,.500,-1.33,69.2,98.6,.354,.292,.509,50.7,59.6,10.0,11.9,.474,15.4,28.5,.239
UTEP,.529,-1.49,71.4,101.0,.421,.317,.535,49.0,51.1,15.9,8.4,.497,17.8,30.2,.290
UTSA,.344,-5.26,71.3,107.2,.344,.452,.523,51.4,53.0,7.0,10.5,.487,13.2,32.4,.244
Valparaiso,.219,-8.25,69.3,97.6,.240,.368,.495,46.3,48.2,8.9,9.3,.466,13.9,26.0,.172
Vanderbilt,.281,0.19,67.8,99.7,.352,.393,.496,48.1,40.1,9.0,8.1,.454,13.2,28.2,.249
Vermont NCAA,.800,2.78,65.4,109.1,.286,.443,.557,50.6,53.1,9.0,10.7,.530,12.5,23.1,.205
Villanova,.529,14.44,64.3,106.9,.268,.480,.545,50.6,52.9,8.8,7.7,.506,13.0,24.9,.216
Virginia NCAA,.676,10.45,61.2,101.7,.253,.326,.506,48.4,63.0,11.4,15.5,.486,11.5,25.6,.161
Virginia Commonwealth,.632,8.70,66.2,106.5,.350,.442,.562,51.5,56.8,9.7,12.8,.518,16.1,27.8,.273
VMI,.125,-20.65,74.6,92.0,.267,.348,.505,48.3,41.0,7.5,6.5,.477,18.9,25.2,.185
Virginia Tech,.559,11.91,68.1,110.0,.330,.416,.578,50.4,58.0,7.8,6.5,.538,14.6,25.0,.262
Wagner NCAA,.515,-10.64,63.0,100.0,.259,.380,.489,50.4,55.5,9.3,7.2,.458,13.2,30.0,.182
Wake Forest,.600,14.94,68.8,112.6,.320,.374,.581,51.2,44.3,8.5,11.0,.542,13.8,26.4,.254
Washington,.531,11.85,72.0,109.8,.321,.368,.565,49.9,51.8,7.8,9.0,.535,14.1,27.1,.232
Washington State NCAA,.714,14.02,66.4,109.9,.316,.322,.547,54.3,45.9,7.7,12.6,.518,14.0,32.9,.222
Weber State,.625,-0.49,66.8,112.0,.354,.401,.575,49.9,46.3,10.3,4.8,.539,13.1,23.8,.265
West Virginia,.281,3.73,68.7,100.8,.371,.374,.532,48.5,54.4,6.3,10.2,.495,16.2,26.7,.262
Western Carolina,.688,1.96,68.6,110.7,.282,.363,.552,53.4,40.7,6.3,7.8,.526,12.9,29.5,.201
Western Illinois,.636,-8.75,66.9,102.1,.357,.316,.502,55.5,51.0,7.8,13.3,.477,16.1,38.3,.220
Western Kentucky NCAA,.647,1.19,76.0,105.6,.327,.321,.552,52.2,45.6,10.1,8.7,.520,16.0,29.0,.235
Western Michigan,.375,-9.30,68.6,102.7,.311,.391,.520,51.8,50.5,7.6,7.3,.499,16.3,33.8,.195
Wichita State,.441,2.02,69.5,104.0,.264,.316,.526,52.6,44.2,9.0,10.8,.500,15.1,32.2,.184
William & Mary,.303,-11.33,66.7,104.4,.325,.480,.523,49.3,51.7,7.1,4.7,.490,13.9,28.1,.228
Winthrop,.531,-1.97,68.3,110.7,.486,.395,.570,51.0,46.5,9.0,8.3,.531,16.1,31.8,.341
Wisconsin NCAA,.611,16.01,66.0,112.0,.338,.355,.560,52.4,48.1,9.3,4.6,.522,13.0,30.2,.255
Wofford,.531,-3.87,67.5,108.7,.279,.447,.552,53.0,56.5,6.5,8.0,.539,14.7,30.2,.173
Wright State,.563,-0.22,72.6,117.7,.328,.292,.615,51.6,51.2,8.5,7.2,.586,14.4,28.6,.248
Wyoming,.469,0.54,67.9,106.4,.391,.369,.560,50.8,47.3,7.5,7.0,.519,16.4,29.1,.289
Xavier,.471,12.23,71.5,106.1,.318,.320,.530,51.5,59.7,9.7,8.4,.491,14.0,31.9,.237
Yale NCAA,.697,4.63,66.1,111.2,.277,.349,.553,52.8,53.9,9.2,9.6,.528,12.4,28.9,.196
Youngstown State,.688,0.97,70.8,113.8,.285,.422,.554,53.8,52.6,8.7,12.5,.519,13.1,35.0,.220
