school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Ohio State,.457,12.99,65.9,109.2,.266,.317,.549,52.0,43.2,7.8,10.2,.520,14.0,31.5,.196
Oklahoma,.469,11.38,66.4,101.1,.301,.374,.555,50.0,53.3,8.5,7.6,.524,18.0,23.7,.221
Oklahoma State,.556,12.62,68.0,99.7,.325,.390,.520,52.6,51.7,8.3,13.7,.488,17.7,32.6,.225
Old Dominion,.613,-0.41,65.6,101.5,.367,.297,.501,51.9,44.6,9.6,11.7,.464,14.4,32.8,.249
Omaha,.281,-10.80,68.3,99.9,.296,.299,.532,48.1,47.7,7.8,8.4,.492,16.3,24.3,.230
Oral Roberts NCAA,.857,8.55,71.5,116.5,.246,.460,.585,50.0,48.6,9.5,14.0,.558,11.7,25.4,.190
Oregon,.583,13.83,66.5,105.7,.320,.391,.540,53.8,52.1,8.4,13.1,.511,15.8,32.6,.222
Oregon State,.344,0.08,65.1,94.1,.335,.367,.513,48.1,48.2,8.3,9.1,.469,18.4,25.2,.252
Pacific,.455,-0.56,70.8,106.3,.339,.396,.561,46.1,48.3,7.6,7.3,.529,14.9,23.4,.244
Penn State NCAA,.622,13.04,64.4,110.4,.213,.471,.575,48.2,51.9,6.6,5.8,.554,12.5,19.2,.157
Pennsylvania,.567,0.85,67.9,108.5,.294,.388,.564,52.7,54.7,8.0,9.5,.534,16.1,30.3,.218
Pepperdine,.290,-0.12,73.9,103.8,.268,.362,.555,49.1,52.2,7.2,8.9,.531,16.7,26.1,.191
Pittsburgh NCAA,.667,10.59,68.1,110.4,.329,.434,.562,51.1,54.4,7.6,11.4,.525,14.3,29.5,.249
Portland,.424,1.68,71.1,108.5,.421,.460,.582,48.1,58.4,6.9,6.5,.541,16.0,24.6,.314
Portland State,.387,-5.17,72.3,105.4,.338,.369,.546,46.7,51.6,9.8,9.5,.510,14.8,26.0,.246
Prairie View,.406,-8.92,69.7,95.4,.329,.330,.490,51.0,45.5,10.6,9.8,.454,16.5,32.3,.225
Presbyterian,.156,-13.55,65.1,96.2,.369,.360,.503,49.9,47.9,8.4,9.0,.476,17.6,30.7,.231
Princeton NCAA,.719,4.76,69.0,108.1,.302,.418,.554,54.2,49.6,7.0,8.3,.526,15.0,29.1,.215
Providence NCAA,.636,12.89,68.2,111.2,.363,.319,.551,54.0,53.5,9.9,11.2,.511,14.3,34.8,.269
Purdue NCAA,.829,18.23,64.2,112.8,.372,.384,.558,58.1,61.3,7.4,9.9,.518,14.6,38.4,.277
Purdue Fort Wayne,.531,-5.46,70.4,104.5,.286,.467,.546,50.7,50.0,10.4,6.4,.519,16.3,27.6,.201
Queens (NC),.545,-4.16,71.0,109.5,.353,.442,.555,52.5,51.9,8.7,5.6,.521,15.1,31.1,.254
Quinnipiac,.625,-2.43,69.3,104.0,.330,.380,.529,52.3,50.7,8.7,6.7,.502,15.5,32.1,.220
Radford,.583,-1.86,64.9,106.5,.286,.323,.543,51.6,45.8,10.7,8.7,.518,15.6,31.3,.197
Rhode Island,.290,-4.16,68.3,95.4,.370,.313,.493,50.7,49.9,9.3,10.0,.442,17.4,31.6,.275
Rice,.543,-1.95,70.8,107.1,.312,.426,.571,50.2,55.8,8.3,6.3,.541,16.0,24.8,.231
Richmond,.455,1.43,66.4,102.2,.330,.441,.549,48.4,51.1,8.5,6.9,.512,15.5,21.0,.246
Rider,.533,-3.49,65.1,106.5,.288,.257,.530,53.4,43.0,8.1,7.2,.497,14.8,34.0,.211
Robert Morris,.485,-5.83,67.4,102.5,.265,.369,.533,50.8,54.1,9.9,10.9,.505,16.8,29.6,.191
Rutgers,.559,14.58,66.1,102.7,.282,.302,.510,51.8,59.1,13.1,12.4,.479,14.5,32.1,.197
Sacramento State,.438,-4.63,63.3,102.3,.279,.359,.533,54.6,56.0,6.9,6.8,.506,17.7,33.1,.195
Sacred Heart,.485,-12.78,70.4,99.6,.276,.365,.515,49.0,51.4,11.1,8.7,.489,16.2,28.8,.187
Saint Francis (PA),.419,-13.41,69.2,105.0,.320,.360,.558,49.4,52.9,6.4,5.3,.530,16.2,25.9,.226
Saint Joseph's,.485,-0.33,69.4,103.5,.342,.459,.535,48.9,48.8,9.4,9.6,.502,15.9,28.9,.241
Saint Louis,.636,6.04,69.9,108.1,.292,.327,.556,53.0,59.0,7.2,10.8,.526,15.1,30.0,.214
Saint Mary's (CA) NCAA,.771,17.41,63.8,109.6,.320,.369,.550,55.3,49.1,10.6,9.9,.522,14.2,32.9,.222
Saint Peter's,.438,-9.90,63.2,97.5,.289,.354,.477,51.9,46.9,9.8,10.3,.443,15.9,36.8,.199
Sam Houston,.765,7.15,66.7,107.4,.293,.373,.549,54.6,51.5,12.2,8.4,.527,16.6,33.7,.198
Samford,.656,0.50,69.9,110.9,.412,.448,.575,51.6,45.0,11.4,8.3,.533,15.6,29.3,.308
San Diego,.355,-2.06,70.4,108.6,.312,.367,.553,48.8,46.9,9.4,5.2,.516,14.1,28.7,.239
San Diego State NCAA,.821,15.81,66.6,106.1,.327,.346,.533,53.0,51.1,10.0,11.7,.498,14.8,31.9,.236
San Francisco,.588,6.00,70.4,107.4,.322,.489,.569,51.3,49.4,9.5,6.7,.535,17.1,28.9,.241
San Jose State,.600,5.17,63.2,105.6,.265,.408,.526,55.6,49.3,6.3,11.4,.502,15.6,35.4,.180
Santa Clara,.697,8.55,71.2,106.8,.298,.366,.549,53.3,50.1,8.2,10.0,.521,15.2,30.0,.210
Seattle,.625,0.91,70.8,101.3,.325,.445,.511,51.3,48.5,8.6,8.2,.473,14.5,29.9,.233
Seton Hall,.515,11.00,67.8,100.9,.407,.328,.530,50.8,51.1,12.2,12.3,.492,17.6,30.9,.279
Siena,.531,-3.44,66.6,101.8,.345,.345,.533,51.9,53.4,8.4,10.6,.493,16.9,30.5,.254
South Alabama,.543,3.58,66.7,106.0,.220,.378,.552,47.7,41.8,9.0,10.4,.534,13.2,21.1,.151
South Carolina,.344,-2.28,65.1,97.2,.268,.409,.495,49.3,47.7,7.4,7.1,.469,16.8,32.7,.177
South Carolina State,.161,-16.73,73.7,98.7,.290,.339,.505,48.8,51.9,9.7,8.8,.477,17.7,34.7,.194
South Carolina Upstate,.500,-7.44,68.4,100.0,.321,.350,.538,47.4,46.3,10.8,13.3,.515,17.1,25.4,.210
South Dakota,.387,-9.87,67.0,103.5,.272,.403,.544,49.5,51.0,6.6,4.4,.510,15.4,25.6,.208
South Dakota State,.594,-1.82,67.9,103.6,.280,.388,.555,48.8,42.0,7.6,8.3,.518,15.4,21.5,.222
South Florida,.438,1.95,69.6,103.1,.307,.371,.531,52.4,50.8,9.3,8.8,.508,16.8,33.0,.200
Southeast Missouri State NCAA,.528,-7.40,73.8,103.2,.378,.399,.540,49.2,51.9,9.3,8.6,.503,15.4,26.5,.268
Southeastern Louisiana,.563,-8.00,70.4,108.1,.317,.346,.556,49.4,51.0,10.1,5.3,.522,14.9,28.9,.235
Southern,.469,-8.57,72.9,97.9,.335,.394,.530,47.7,56.1,11.8,7.4,.495,17.7,25.1,.239
Southern California NCAA,.667,13.06,68.3,105.6,.332,.330,.550,49.6,52.0,10.0,13.4,.512,15.9,28.8,.248
Southern Illinois,.697,1.15,64.8,101.0,.299,.463,.553,49.4,59.7,11.1,6.0,.524,17.4,22.9,.216
SIU Edwardsville,.576,-6.45,70.7,105.5,.400,.375,.540,51.1,48.8,9.8,11.4,.497,15.6,31.4,.292
Southern Indiana,.485,-8.87,70.5,106.2,.331,.427,.540,52.6,48.4,10.1,6.7,.514,16.0,32.6,.222
Southern Methodist,.313,-0.12,70.6,98.0,.330,.337,.506,48.2,53.8,9.9,9.0,.474,15.7,28.1,.223
Southern Mississippi,.758,3.31,68.9,107.1,.321,.369,.546,51.8,55.4,12.1,7.5,.514,15.3,32.0,.229
Southern Utah,.649,3.39,73.7,110.1,.376,.388,.569,52.5,45.6,9.6,8.7,.534,15.4,29.4,.273
St. Bonaventure,.438,-1.32,66.7,99.3,.295,.362,.522,48.7,49.4,10.4,10.4,.492,16.5,27.5,.207
St. Francis (NY),.467,-16.49,67.1,96.3,.308,.339,.499,49.1,53.6,11.0,11.8,.464,17.5,31.5,.215
St. John's (NY),.545,8.64,73.8,103.3,.277,.270,.522,52.9,51.5,11.0,10.0,.494,15.9,34.0,.194
St. Thomas,.576,-3.10,67.0,110.7,.307,.445,.564,48.1,50.3,8.9,6.5,.525,13.1,24.7,.241
Stanford,.424,9.64,66.1,106.4,.294,.397,.550,52.2,58.5,8.6,9.8,.524,16.4,31.1,.204
Stephen F. Austin,.594,0.73,70.9,104.9,.373,.290,.562,50.8,55.6,12.3,7.6,.528,18.6,32.0,.267
Stetson,.548,-2.83,65.8,113.9,.248,.436,.573,51.2,50.1,7.6,8.8,.544,13.7,30.2,.191
Stonehill,.452,-12.86,67.5,98.0,.321,.415,.552,46.1,52.8,10.3,8.1,.514,18.1,19.9,.243
Stony Brook,.333,-12.45,65.1,96.7,.287,.452,.522,49.1,53.6,6.7,7.6,.486,17.1,23.0,.214
Syracuse,.531,5.39,68.3,107.7,.306,.290,.550,49.0,52.7,10.9,15.7,.515,14.7,29.9,.229
Tarleton State,.500,-0.76,69.1,103.4,.448,.255,.540,48.8,51.6,14.0,9.9,.497,15.8,28.2,.315
TCU NCAA,.629,15.61,70.9,105.8,.341,.299,.533,50.7,58.5,11.3,12.5,.500,14.4,32.2,.238
Temple,.500,4.68,67.1,101.8,.346,.436,.539,50.4,58.5,7.3,10.3,.497,17.4,28.6,.262
Tennessee NCAA,.694,20.84,65.9,107.0,.307,.401,.530,54.6,66.2,12.5,11.8,.499,15.2,36.4,.217
Tennessee State,.563,-9.01,72.8,107.2,.359,.416,.552,50.3,49.2,8.0,9.0,.521,15.1,28.5,.249
Tennessee Tech,.485,-9.40,69.3,103.5,.290,.421,.543,48.4,55.3,8.8,6.5,.514,15.7,26.0,.208
Tennessee-Martin,.576,-8.67,73.5,108.3,.345,.375,.555,51.3,47.6,10.1,9.2,.521,14.1,28.6,.249
Texas NCAA,.763,20.56,70.1,110.1,.305,.345,.565,49.8,56.7,11.1,9.8,.533,14.3,28.3,.228
Texas A&M NCAA,.714,13.76,67.1,108.5,.451,.345,.543,53.4,52.6,10.0,7.9,.488,15.5,36.7,.343
Texas A&M-Corpus Christi NCAA,.686,-2.57,71.7,110.9,.348,.342,.559,52.6,55.2,11.7,5.3,.513,15.2,33.7,.276
Texas Southern NCAA,.400,-10.56,70.9,95.6,.338,.281,.498,51.4,46.1,9.3,8.9,.466,17.4,31.0,.225
Texas State,.457,-2.32,64.9,101.7,.328,.261,.521,51.5,40.8,9.7,10.3,.482,15.6,31.5,.239
Texas Tech,.500,12.58,68.9,105.7,.348,.368,.556,51.7,49.7,10.5,8.7,.523,17.3,32.1,.251
Texas-Rio Grande Valley,.469,-6.48,74.3,105.1,.433,.354,.564,52.4,58.2,6.3,8.3,.529,18.7,30.9,.302
The Citadel,.313,-12.13,68.2,98.9,.288,.393,.531,46.1,47.3,8.1,7.8,.496,16.2,21.8,.217
Toledo,.771,5.76,70.8,120.6,.348,.357,.600,50.1,49.3,9.6,7.7,.565,11.9,30.2,.268
Towson,.636,0.24,65.7,108.1,.298,.345,.540,54.4,53.6,9.4,10.2,.511,15.6,35.7,.211
Troy,.606,1.39,69.2,105.0,.325,.410,.538,50.3,52.1,12.5,7.4,.507,15.9,30.8,.228
Tulane,.645,5.46,74.0,106.3,.354,.381,.566,45.5,56.3,11.2,11.4,.524,13.8,19.3,.275
Tulsa,.167,-8.48,68.7,94.2,.267,.424,.502,45.2,48.7,7.9,4.1,.479,16.9,24.8,.173
UAB,.744,10.96,70.6,111.2,.356,.316,.547,53.6,49.6,11.1,11.2,.508,14.5,35.8,.264
UC Davis,.563,-0.31,70.9,104.2,.434,.346,.545,53.0,48.1,9.9,6.9,.503,17.7,33.7,.308
UC Irvine,.657,4.16,70.0,106.4,.288,.315,.553,52.2,53.5,10.0,6.7,.525,15.4,28.6,.207
UC Riverside,.647,0.72,67.4,105.9,.257,.383,.536,53.7,49.7,7.5,4.7,.512,15.4,32.0,.179
UC San Diego,.333,-6.94,67.0,99.9,.274,.404,.529,47.6,48.5,8.4,5.8,.497,15.7,23.7,.203
UC Santa Barbara NCAA,.771,3.30,65.5,109.1,.343,.296,.575,51.3,53.6,9.7,6.7,.545,15.4,26.7,.250
UCF,.559,11.09,66.1,105.5,.289,.422,.540,51.3,55.3,11.3,11.4,.503,16.7,33.6,.223
UCLA NCAA,.838,22.11,67.2,110.3,.274,.290,.540,52.2,52.1,12.5,11.6,.511,12.8,33.0,.200
UNC Asheville NCAA,.771,-1.74,69.3,105.8,.408,.374,.577,50.5,49.7,9.0,10.0,.547,18.0,26.3,.284
UNC Greensboro,.625,1.66,67.2,106.4,.321,.392,.546,52.6,57.0,10.5,7.8,.515,15.1,30.2,.229
UNC Wilmington,.706,-1.17,65.4,104.2,.380,.341,.542,50.5,44.9,10.2,8.4,.501,15.9,29.0,.277
UT Arlington,.344,-4.98,67.6,97.9,.306,.345,.498,51.5,56.0,9.4,9.0,.470,17.2,34.5,.201
Utah,.531,11.34,66.5,102.9,.292,.377,.521,52.8,58.4,7.5,10.1,.490,15.4,31.3,.207
Utah State NCAA,.743,14.23,69.2,112.6,.343,.425,.596,53.0,61.8,7.2,8.6,.562,15.6,27.3,.262
Utah Tech,.424,-0.16,70.8,105.9,.437,.416,.573,51.5,52.4,9.3,6.4,.539,18.6,29.3,.307
Utah Valley,.757,8.48,72.2,105.8,.355,.331,.557,52.4,58.1,8.8,15.0,.520,16.5,29.4,.262
UTEP,.438,-0.74,68.3,97.7,.394,.302,.520,51.7,48.4,12.8,7.9,.493,19.3,33.2,.249
UTSA,.313,-7.74,69.5,98.9,.361,.385,.518,48.9,44.6,6.1,6.6,.475,17.0,29.3,.265
Valparaiso,.344,-8.72,68.7,98.1,.282,.361,.525,49.3,53.6,8.3,7.0,.493,16.2,22.9,.205
Vanderbilt,.595,8.98,67.0,106.6,.316,.422,.529,49.5,46.1,7.5,11.8,.496,13.7,30.8,.225
Vermont NCAA,.676,1.63,65.5,109.7,.285,.429,.573,49.1,51.6,8.9,8.3,.551,12.8,20.3,.198
Villanova,.500,10.61,65.0,106.7,.300,.478,.559,49.0,46.7,8.7,5.3,.515,13.9,22.6,.246
Virginia NCAA,.758,13.28,62.5,108.1,.347,.356,.544,50.2,65.4,10.9,13.8,.512,12.1,25.6,.244
Virginia Commonwealth NCAA,.771,9.89,68.3,103.8,.416,.327,.555,50.1,52.8,13.0,12.8,.520,17.3,28.9,.289
VMI,.219,-16.14,67.5,101.9,.211,.458,.525,51.1,45.6,7.9,3.9,.496,16.3,30.4,.162
Virginia Tech,.559,9.36,66.8,110.5,.259,.396,.566,49.6,56.7,7.8,8.3,.540,13.1,25.9,.191
Wagner,.536,-11.81,63.5,98.5,.248,.358,.486,53.7,51.8,10.5,5.8,.458,15.6,35.2,.169
Wake Forest,.576,8.25,70.1,108.5,.321,.454,.574,49.7,50.6,8.5,7.4,.542,15.4,24.8,.239
Washington,.500,6.78,69.2,98.4,.317,.366,.528,47.1,46.8,9.8,13.1,.488,17.6,26.4,.237
Washington State,.500,10.53,64.8,105.1,.282,.434,.534,52.1,49.6,7.5,7.3,.504,15.8,31.5,.202
Weber State,.545,-2.94,65.7,100.5,.335,.375,.554,49.7,45.1,9.1,4.6,.514,17.4,21.3,.257
West Virginia NCAA,.559,15.95,69.6,108.8,.394,.363,.557,52.0,50.1,9.6,8.6,.515,16.0,34.0,.292
Western Carolina,.529,-6.34,68.3,106.2,.334,.421,.538,51.4,49.1,7.7,6.4,.504,13.5,27.3,.239
Western Illinois,.533,-7.59,68.8,105.7,.319,.372,.542,49.9,51.6,8.4,9.0,.513,13.7,27.0,.223
Western Kentucky,.515,-0.81,68.4,103.5,.315,.364,.537,48.3,49.6,9.0,15.0,.505,14.9,26.0,.224
Western Michigan,.258,-10.55,66.7,104.8,.265,.416,.529,53.4,50.4,6.9,6.4,.501,16.2,34.3,.189
Wichita State,.531,5.78,67.8,103.1,.308,.372,.539,51.5,51.5,9.2,11.3,.507,16.0,29.1,.221
William & Mary,.394,-10.99,65.3,102.6,.306,.382,.530,49.6,50.7,9.2,5.7,.502,16.0,29.2,.208
Winthrop,.469,-6.63,67.8,108.4,.408,.453,.592,47.7,46.5,7.5,8.4,.556,18.3,26.5,.301
Wisconsin,.571,10.98,63.2,101.1,.250,.402,.509,47.5,48.9,9.2,4.4,.483,11.9,22.6,.173
Wofford,.515,-5.02,66.4,110.8,.288,.390,.566,51.5,45.5,8.5,6.1,.537,14.2,29.8,.212
Wright State,.545,-2.34,72.0,108.5,.242,.276,.569,51.6,48.0,8.5,7.8,.546,15.3,27.3,.178
Wyoming,.290,2.02,66.4,103.7,.332,.457,.551,49.3,46.6,7.3,7.5,.520,16.0,24.1,.236
Xavier NCAA,.730,16.03,72.0,112.1,.314,.312,.578,53.9,63.6,8.8,7.9,.552,15.0,30.7,.223
Yale,.700,7.81,67.5,111.3,.300,.351,.564,54.2,52.2,9.3,12.6,.540,14.3,29.7,.208
Youngstown State,.706,1.67,69.5,115.8,.295,.356,.585,51.7,51.2,9.9,6.9,.552,13.6,31.0,.230
