school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Oklahoma State,.500,13.28,68.8,96.9,.330,.314,.510,50.8,50.4,12.1,15.7,.480,18.4,32.3,.220
Old Dominion,.406,-1.32,65.7,100.8,.340,.265,.506,52.5,50.3,9.7,10.6,.473,15.3,32.2,.229
Omaha,.167,-16.99,71.4,97.4,.286,.341,.525,46.9,43.4,6.7,6.9,.492,17.1,24.2,.209
Oral Roberts,.613,-0.84,72.2,114.4,.232,.462,.567,52.8,38.8,7.6,10.2,.544,11.9,28.4,.170
Oregon,.571,10.05,68.4,105.0,.292,.360,.536,49.7,45.5,9.9,9.4,.511,14.8,30.0,.198
Oregon State,.097,-1.44,67.8,99.1,.276,.308,.521,45.7,47.3,8.7,8.5,.492,16.1,26.2,.196
Pacific,.267,-8.02,69.5,94.3,.319,.335,.502,48.8,48.3,9.2,7.9,.468,15.8,22.7,.219
Penn State,.452,8.72,62.8,101.6,.218,.426,.530,53.0,49.7,8.3,6.2,.505,16.2,28.6,.160
Pennsylvania,.429,-3.93,69.0,103.4,.242,.403,.539,48.8,47.3,7.9,6.0,.513,15.0,25.2,.176
Pepperdine,.219,-7.04,71.7,94.4,.238,.352,.506,47.6,58.4,7.8,6.1,.478,17.9,26.6,.171
Pittsburgh,.344,0.45,64.2,95.8,.394,.336,.509,52.1,52.1,8.4,12.4,.467,18.4,30.5,.274
Portland,.559,-1.71,72.0,102.7,.350,.384,.551,50.2,56.8,7.0,6.8,.504,16.4,23.9,.277
Portland State,.452,-7.70,72.2,101.0,.318,.336,.520,47.1,42.9,12.8,9.4,.481,14.9,27.3,.236
Prairie View,.296,-10.47,71.8,95.5,.385,.327,.524,49.1,47.7,11.7,8.2,.484,20.8,31.7,.271
Presbyterian,.375,-8.47,66.5,98.5,.315,.360,.502,53.1,50.8,11.5,8.4,.471,16.7,33.9,.212
Princeton,.767,2.65,68.7,114.7,.208,.453,.584,51.4,51.0,8.9,4.4,.575,12.9,25.8,.133
Providence NCAA,.818,13.08,65.9,106.4,.370,.380,.540,52.2,54.1,7.5,9.7,.500,14.7,30.3,.269
Purdue NCAA,.784,19.15,66.7,117.8,.382,.392,.593,57.1,58.6,6.9,9.7,.565,15.0,35.2,.272
Purdue Fort Wayne,.636,-5.59,69.4,104.3,.273,.444,.568,48.1,53.8,12.4,7.4,.540,17.2,23.2,.204
Quinnipiac,.452,-5.56,69.3,103.2,.266,.438,.540,50.7,56.5,9.1,5.7,.507,16.3,28.7,.203
Radford,.379,-9.23,65.4,95.3,.278,.408,.503,50.3,47.4,10.0,4.7,.477,18.0,28.9,.186
Rhode Island,.484,2.92,68.2,98.5,.360,.292,.527,51.5,54.2,10.8,18.2,.505,18.3,28.6,.223
Rice,.485,-2.74,68.4,106.8,.305,.424,.564,50.8,59.1,7.4,4.5,.537,16.0,26.6,.218
Richmond NCAA,.649,7.07,67.4,104.8,.310,.417,.542,47.6,57.4,11.2,6.3,.511,13.0,22.4,.223
Rider,.424,-5.87,68.3,98.2,.273,.286,.496,50.5,50.8,9.9,7.7,.460,14.8,29.3,.201
Robert Morris,.250,-12.50,67.7,101.7,.283,.319,.551,49.3,49.2,8.8,10.1,.517,18.4,28.5,.215
Rutgers NCAA,.563,8.78,65.5,102.9,.262,.316,.525,51.4,58.8,10.6,11.7,.499,15.0,29.6,.184
Sacramento State,.379,-12.06,66.4,98.1,.283,.338,.518,46.5,45.8,8.9,8.1,.492,14.9,22.4,.192
Sacred Heart,.333,-13.41,69.3,104.0,.247,.390,.538,50.9,54.0,7.8,5.7,.512,17.0,31.8,.179
Saint Francis (PA),.300,-14.57,68.9,98.4,.301,.311,.498,49.3,50.9,9.4,7.3,.472,15.5,31.0,.195
Saint Joseph's,.367,1.00,68.5,97.9,.229,.449,.515,51.7,54.4,7.1,5.9,.497,17.1,27.0,.150
Saint Louis,.657,9.83,69.0,109.2,.322,.306,.553,54.5,54.0,9.2,8.4,.515,15.7,34.4,.246
Saint Mary's (CA) NCAA,.765,14.82,65.5,106.5,.240,.363,.556,53.4,51.6,10.6,6.6,.528,15.2,27.8,.182
Saint Peter's NCAA,.647,2.96,66.7,99.7,.371,.303,.519,51.5,52.4,10.5,14.8,.480,17.2,31.3,.260
Sam Houston,.576,0.07,68.8,99.7,.244,.422,.513,52.2,55.1,11.0,8.1,.499,15.8,27.9,.148
Samford,.656,-3.01,70.5,105.1,.283,.435,.548,51.1,48.0,10.5,9.2,.519,16.8,30.6,.207
San Diego,.484,-3.32,67.4,96.9,.258,.283,.506,50.6,40.0,7.5,8.6,.476,16.1,27.0,.184
San Diego State NCAA,.719,13.13,65.3,99.0,.311,.308,.518,51.5,50.2,11.3,14.4,.487,16.8,29.5,.215
San Francisco NCAA,.706,14.12,70.9,108.7,.290,.453,.560,53.4,46.9,10.8,11.6,.537,15.6,30.2,.201
San Jose State,.258,-7.01,66.3,96.5,.223,.451,.525,46.2,55.0,7.8,8.2,.507,17.7,22.4,.147
Santa Clara,.636,8.98,71.4,107.8,.276,.321,.575,50.4,52.5,8.3,8.8,.545,14.7,22.8,.210
Seattle,.719,1.96,71.8,103.8,.280,.458,.531,50.3,52.6,9.6,10.1,.494,14.1,26.4,.214
Seton Hall NCAA,.656,12.75,68.7,104.3,.312,.359,.521,51.8,40.8,10.2,13.8,.481,14.9,32.6,.235
Siena,.517,-6.40,67.2,97.4,.289,.340,.521,48.2,42.1,9.1,9.8,.487,16.5,24.5,.212
South Alabama,.636,0.23,67.5,105.2,.317,.354,.547,49.8,45.5,10.2,14.3,.519,16.2,28.9,.219
South Carolina,.581,7.14,72.2,97.9,.286,.349,.506,51.3,53.6,10.8,13.7,.479,17.8,34.3,.192
South Carolina State,.484,-13.04,73.7,96.3,.312,.324,.478,52.9,47.6,8.9,10.1,.441,16.4,35.7,.215
South Carolina Upstate,.469,-9.01,69.4,102.1,.290,.386,.551,47.4,53.7,9.1,9.8,.518,16.4,22.7,.219
South Dakota,.613,-4.43,67.5,110.5,.337,.332,.564,52.9,44.6,6.5,6.6,.528,13.0,27.1,.253
South Dakota State NCAA,.857,6.60,71.7,119.3,.333,.354,.627,52.7,49.0,8.5,6.9,.600,13.8,24.0,.253
South Florida,.258,-3.05,65.9,87.2,.254,.306,.444,50.0,50.6,9.4,11.9,.413,16.2,29.6,.169
Southeast Missouri State,.438,-7.19,72.6,103.7,.366,.436,.551,48.1,54.5,8.9,7.3,.512,16.1,25.7,.268
Southeastern Louisiana,.559,-9.03,73.4,106.9,.369,.426,.575,47.5,57.0,10.8,10.0,.536,17.3,27.0,.280
Southern,.548,-5.17,72.1,99.3,.347,.336,.533,47.7,52.5,14.5,7.8,.500,17.7,27.7,.242
Southern California NCAA,.765,12.50,67.5,106.5,.309,.322,.536,54.3,53.3,7.4,11.1,.512,15.3,33.5,.205
Southern Illinois,.516,2.83,62.9,101.7,.290,.422,.545,49.6,52.2,8.7,6.0,.520,16.3,22.7,.200
SIU Edwardsville,.344,-10.37,69.1,96.6,.336,.350,.504,51.4,51.0,10.2,11.1,.469,18.4,34.1,.232
Southern Methodist,.727,11.14,69.5,105.8,.356,.422,.555,50.5,55.3,9.0,10.4,.515,15.6,27.6,.267
Southern Mississippi,.212,-13.58,68.3,93.6,.270,.303,.505,48.0,50.7,7.3,8.1,.477,17.3,23.6,.186
Southern Utah,.657,-1.51,70.8,108.3,.338,.408,.561,53.4,43.9,8.4,6.9,.531,15.5,28.7,.241
St. Bonaventure,.697,8.27,66.2,105.2,.259,.315,.536,50.0,52.0,9.5,14.9,.505,13.7,26.9,.195
St. Francis (NY),.333,-13.49,68.2,97.7,.243,.366,.496,49.4,47.9,9.7,6.6,.467,15.4,30.0,.173
St. John's (NY),.531,11.95,74.2,106.4,.261,.324,.530,49.3,61.9,11.8,14.5,.508,13.7,30.7,.176
St. Thomas,.333,-11.15,68.2,109.5,.223,.515,.558,45.5,47.1,7.6,3.8,.533,10.8,18.0,.169
Stanford,.500,6.27,66.8,99.0,.299,.387,.522,55.1,54.4,8.3,7.6,.498,19.1,33.8,.197
Stephen F. Austin,.688,2.43,71.9,103.3,.353,.309,.552,51.9,54.8,12.6,11.9,.525,19.6,34.5,.239
Stetson,.367,-10.34,67.5,101.5,.248,.410,.525,51.0,56.2,10.3,8.4,.502,16.4,29.6,.171
Stony Brook,.581,-6.63,68.6,105.9,.269,.403,.539,48.8,42.5,9.7,8.1,.506,13.5,27.0,.203
Syracuse,.485,10.12,68.5,110.9,.283,.392,.555,49.0,52.7,10.0,11.6,.525,13.3,29.2,.208
Tarleton State,.452,-3.18,65.7,97.8,.343,.304,.511,47.1,49.5,11.6,7.4,.465,16.2,28.0,.259
TCU NCAA,.618,13.72,67.2,101.1,.314,.317,.516,56.0,53.8,9.5,11.2,.487,17.9,37.8,.212
Temple,.586,4.61,67.1,98.6,.397,.382,.495,51.7,52.7,10.0,12.6,.454,15.7,32.7,.269
Tennessee NCAA,.771,20.46,68.6,106.2,.290,.402,.536,52.2,63.0,13.5,12.9,.507,15.2,32.5,.207
Tennessee State,.438,-9.34,69.8,101.8,.318,.326,.535,51.1,47.6,9.6,9.7,.502,17.2,30.3,.227
Tennessee Tech,.344,-7.27,70.6,102.2,.235,.328,.524,50.9,57.1,10.2,10.0,.505,16.0,31.6,.155
Tennessee-Martin,.267,-11.13,70.6,97.6,.263,.373,.500,49.5,46.3,9.4,12.2,.471,16.2,30.5,.184
Texas NCAA,.647,17.01,64.5,105.9,.320,.361,.538,50.8,54.1,11.8,10.1,.501,15.3,31.5,.239
Texas A&M,.675,12.93,68.6,104.7,.353,.342,.533,50.5,52.3,14.3,9.9,.499,16.1,34.3,.249
Texas A&M-Corpus Christi NCAA,.657,-6.78,72.3,105.5,.364,.313,.537,53.0,56.0,11.7,5.6,.495,16.5,34.6,.269
Texas Southern NCAA,.594,-3.30,69.7,98.6,.336,.309,.514,53.2,42.7,7.9,13.6,.482,18.2,33.0,.228
Texas State,.724,0.14,65.6,107.0,.318,.306,.555,51.9,47.9,9.8,11.1,.520,16.3,31.6,.239
Texas Tech NCAA,.730,20.08,67.3,106.0,.351,.341,.556,54.6,52.2,11.8,12.0,.526,17.2,33.2,.245
Texas-Rio Grande Valley,.258,-10.18,73.2,97.5,.416,.374,.536,47.2,49.9,7.1,8.5,.498,18.8,25.1,.289
The Citadel,.419,-6.80,71.0,106.0,.295,.498,.554,49.5,59.7,6.5,9.1,.533,14.9,25.4,.198
Toledo,.765,6.26,70.3,113.7,.280,.313,.565,53.2,51.0,7.9,7.5,.535,12.6,30.3,.211
Towson,.735,6.47,66.2,109.7,.339,.382,.549,54.5,52.6,10.9,8.5,.516,15.2,35.2,.243
Troy,.625,-3.56,68.6,99.3,.329,.405,.528,52.5,57.3,11.3,6.3,.491,19.0,31.6,.240
Tulane,.483,6.74,69.3,104.1,.334,.386,.551,44.7,53.4,11.3,10.0,.512,13.7,19.9,.252
Tulsa,.355,1.56,67.3,100.1,.310,.361,.530,48.4,49.0,10.2,7.2,.496,16.8,26.7,.225
UAB NCAA,.771,10.90,70.4,112.9,.284,.332,.560,53.1,43.8,13.4,11.6,.530,13.8,33.7,.210
UC Davis,.542,-3.70,67.9,99.4,.291,.321,.524,49.3,45.3,8.8,7.8,.493,16.2,26.0,.205
UC Irvine,.600,1.59,66.1,100.3,.296,.282,.527,53.0,44.8,9.1,9.4,.488,17.7,30.7,.227
UC Riverside,.571,-0.92,66.1,99.5,.268,.407,.536,52.1,54.6,7.8,3.3,.507,16.5,24.1,.193
UC San Diego,.448,-7.04,68.5,102.0,.321,.456,.562,46.4,56.7,8.4,4.6,.528,16.7,18.5,.240
UC Santa Barbara,.607,1.38,67.0,107.8,.374,.300,.574,53.2,58.0,9.1,7.7,.544,17.1,29.3,.265
UCF,.600,6.23,68.1,102.2,.285,.431,.528,49.7,58.8,10.2,10.9,.499,16.5,30.8,.201
UCLA NCAA,.771,19.30,66.5,111.4,.294,.312,.539,52.5,50.3,10.3,9.6,.505,11.3,31.4,.218
UNC Asheville,.531,-4.52,68.0,108.3,.368,.398,.565,48.7,49.0,9.3,12.2,.530,15.6,27.7,.267
UNC Greensboro,.531,-2.47,63.2,101.8,.278,.393,.528,54.0,51.5,10.0,5.8,.498,17.4,33.3,.200
UNC Wilmington,.750,-0.66,66.7,105.8,.336,.362,.526,47.5,42.4,11.2,10.7,.485,12.8,28.0,.249
UT Arlington,.379,-5.49,66.5,97.6,.288,.346,.505,50.1,57.0,11.4,12.2,.473,17.4,31.6,.202
Utah,.355,5.45,67.2,102.9,.300,.394,.526,50.2,55.5,6.8,7.5,.484,15.6,29.3,.232
Utah State,.529,10.41,67.3,107.5,.287,.402,.571,53.0,66.6,9.0,6.2,.545,16.2,26.3,.207
Utah Tech,.419,-8.53,73.9,97.6,.346,.374,.517,50.4,60.3,9.0,6.3,.485,17.7,28.3,.235
Utah Valley,.625,2.37,68.2,102.5,.382,.313,.549,55.8,59.5,7.9,11.8,.512,19.2,32.8,.272
UTEP,.588,0.27,67.9,101.1,.277,.380,.533,47.1,49.0,10.9,9.9,.497,15.2,23.5,.212
UTSA,.313,-10.46,70.0,95.7,.265,.338,.476,50.9,46.0,8.1,7.2,.445,15.2,31.0,.181
Valparaiso,.438,-1.61,67.4,101.8,.262,.380,.553,49.2,47.8,9.2,8.0,.523,14.7,16.9,.199
Vanderbilt,.528,11.00,68.9,102.0,.387,.456,.538,49.6,49.8,10.4,10.0,.502,16.6,27.5,.270
Vermont NCAA,.824,7.81,65.1,114.4,.265,.430,.594,54.7,55.0,7.8,7.2,.570,13.2,24.3,.197
Villanova NCAA,.789,19.31,63.6,112.4,.298,.463,.560,51.5,48.9,9.4,6.8,.515,13.4,31.2,.247
Virginia,.600,8.88,59.9,103.7,.281,.299,.529,49.9,60.3,9.5,12.9,.497,14.1,27.8,.205
Virginia Commonwealth,.688,9.83,68.6,97.4,.309,.302,.543,48.6,56.1,13.3,14.7,.514,19.6,26.6,.218
VMI,.500,-2.47,69.2,112.9,.250,.550,.593,49.7,58.3,6.9,8.0,.564,14.8,24.4,.198
Virginia Tech NCAA,.639,14.48,63.6,111.0,.245,.411,.576,51.4,55.2,8.4,9.3,.551,15.0,27.9,.184
Wagner,.778,-1.12,68.3,107.0,.323,.300,.540,53.6,52.6,12.0,8.7,.506,15.4,33.9,.234
Wake Forest,.714,13.24,71.2,108.7,.336,.424,.585,52.2,53.9,9.0,10.1,.556,17.2,26.8,.245
Washington,.531,5.03,70.4,99.1,.347,.329,.503,46.2,41.0,11.6,10.5,.464,14.5,29.3,.244
Washington State,.595,12.57,67.4,105.6,.298,.442,.517,51.4,45.8,9.5,12.3,.479,14.0,33.4,.222
Weber State,.636,-1.73,71.1,106.8,.377,.377,.577,49.0,40.0,10.7,7.1,.539,15.0,20.7,.282
West Virginia,.485,10.23,68.5,99.9,.361,.337,.511,47.2,44.4,11.4,13.1,.468,15.7,29.9,.262
Western Carolina,.344,-10.48,69.3,100.8,.278,.511,.509,50.0,52.4,7.0,7.1,.483,15.2,29.4,.187
Western Illinois,.500,-6.34,72.4,106.0,.302,.409,.532,51.7,41.1,8.5,6.3,.502,13.5,28.7,.214
Western Kentucky,.594,3.30,71.0,106.3,.302,.369,.560,48.8,50.5,11.9,16.9,.533,15.3,24.6,.215
Western Michigan,.258,-13.51,66.5,97.1,.251,.454,.522,47.9,43.7,7.9,6.5,.496,17.9,26.6,.176
Wichita State,.536,8.11,67.8,99.6,.317,.414,.510,51.5,51.1,11.0,12.6,.467,16.1,32.3,.239
William & Mary,.156,-13.91,69.9,90.3,.300,.390,.497,49.7,50.7,9.3,8.5,.462,20.2,26.9,.211
Winthrop,.719,-1.56,69.3,107.3,.369,.429,.591,52.0,50.8,9.2,7.7,.565,18.7,26.7,.258
Wisconsin NCAA,.758,13.13,67.0,104.4,.324,.360,.518,50.1,44.8,7.9,7.8,.477,11.4,26.0,.241
Wofford,.594,2.01,65.6,110.2,.287,.485,.581,53.0,52.0,10.5,5.2,.551,15.7,28.3,.218
Wright State NCAA,.611,-1.94,70.0,108.3,.318,.327,.554,50.9,51.3,8.4,7.6,.516,15.2,30.8,.244
Wyoming NCAA,.735,9.36,66.3,107.8,.359,.431,.565,52.0,44.7,5.8,5.4,.531,15.0,25.5,.260
Xavier,.639,13.23,69.1,105.8,.353,.356,.541,51.9,55.9,10.7,11.4,.509,14.6,29.3,.246
Yale NCAA,.613,-0.10,70.3,101.8,.321,.359,.537,50.2,46.7,8.8,9.3,.501,16.1,25.7,.236
Youngstown State,.559,-6.28,67.6,107.1,.307,.381,.550,51.6,45.9,7.9,6.9,.513,15.1,30.5,.234
